mode,mesh,nodes,region,variables,component,quantity,L1,L2,Linf
traditional,10,745,boundary,conservative,rhow,dz,2.1854530828570754e-15,2.9536922282951364e-15,7.884165732384082e-15
traditional,10,745,boundary,conservative,rhow,gradient,3.722562765325552e-15,4.540055940209539e-15,1.1412209538499827e-14
traditional,10,745,boundary,conservative,rhow,mean,8.785432692013132e-16,1.0593973376106193e-15,2.2592740395524502e-15
traditional,10,745,boundary,conservative,rhow,value,1.4500365563439835e-15,1.7464208965317118e-15,3.5220714149006294e-15
traditional,10,745,boundary,primitive,p,dx,1.4760007258897993e-14,2.7861772875114657e-14,1.1503476529629506e-13
traditional,10,745,boundary,primitive,p,dy,1.502764663631602e-14,2.8498754032363746e-14,1.0899422945404805e-13
traditional,10,745,boundary,primitive,p,dz,2.6362519791500978e-14,3.5513624867933447e-14,8.70127675373268e-14
traditional,10,745,boundary,primitive,p,gradient,4.3874764364865354e-14,5.33823465239394e-14,1.3038125298856767e-13
traditional,10,745,boundary,primitive,p,value,1.7180978856411055e-14,2.0601667839256285e-14,4.347932604231719e-14
traditional,10,745,boundary,primitive,rho,dx,1.5562159502602084e-14,2.911663409414212e-14,1.1686281486240034e-13
traditional,10,745,boundary,primitive,rho,dy,1.5443966710505646e-14,2.921028834050324e-14,1.1289411059770904e-13
traditional,10,745,boundary,primitive,rho,dz,2.6501631538914102e-14,3.5709473007533515e-14,8.761667132377478e-14
traditional,10,745,boundary,primitive,rho,gradient,4.4866914111049624e-14,5.45544295945184e-14,1.3040279671960958e-13
traditional,10,745,boundary,primitive,rho,value,1.751897769983674e-14,2.1118272205237167e-14,4.216310460491979e-14
traditional,10,745,boundary,primitive,u,dx,3.587809017412998e-16,6.877484601776525e-16,4.331729033357334e-15
traditional,10,745,boundary,primitive,u,dy,3.604766157748136e-16,6.925230641535286e-16,3.7828000145267646e-15
traditional,10,745,boundary,primitive,u,dz,5.366693770233251e-16,7.722509219505703e-16,3.962778038380501e-15
traditional,10,745,boundary,primitive,u,gradient,9.617931971276316e-16,1.244571261645885e-15,5.403664580088563e-15
traditional,10,745,boundary,primitive,u,value,3.971750690241522e-16,5.082524425127562e-16,2.0349661625923554e-15
traditional,10,745,boundary,primitive,v,dx,2.1049117115897404e-16,3.652814031132558e-16,2.0588865847810537e-15
traditional,10,745,boundary,primitive,v,dy,2.2487567781170183e-16,4.3723498524301876e-16,3.183486934894668e-15
traditional,10,745,boundary,primitive,v,dz,4.575869560217419e-16,6.612665072487401e-16,2.7924363871028278e-15
traditional,10,745,boundary,primitive,v,gradient,6.835408138306039e-16,8.728564196875678e-16,4.209079552874986e-15
traditional,10,745,boundary,primitive,v,value,2.773357279795265e-16,3.5448124114792097e-16,1.3540058831085222e-15
traditional,10,745,boundary,primitive,w,dx,1.8384452333723664e-16,3.4405746682659557e-16,1.9955135384311774e-15
traditional,10,745,boundary,primitive,w,dy,1.8247179430007846e-16,3.5927372825323485e-16,2.3896855614523272e-15
traditional,10,745,boundary,primitive,w,dz,3.901185633162811e-16,5.590754620350003e-16,1.8928480100867135e-15
traditional,10,745,boundary,primitive,w,gradient,5.858623671936711e-16,7.483438544825247e-16,2.687415215658507e-15
traditional,10,745,boundary,primitive,w,value,2.2327552725863535e-16,2.9232302914619497e-16,9.197083741287193e-16
traditional,10,745,interior,conservative,rho,dx,6.12531001834065e-15,9.175738260079715e-15,3.5132882761606653e-14
traditional,10,745,interior,conservative,rho,dy,6.356443737699246e-15,9.460319606945945e-15,3.544769526194792e-14
traditional,10,745,interior,conservative,rho,dz,7.826020695126734e-15,1.146411126158668e-14,2.9413014111432344e-14
traditional,10,745,interior,conservative,rho,gradient,1.502792019171453e-14,1.7467617659574968e-14,3.551458778334075e-14
traditional,10,745,interior,conservative,rho,mean,1.5058167540341277e-14,1.7413169141161887e-14,3.046282844032522e-14
traditional,10,745,interior,conservative,rho,value,1.632649572248847e-14,1.8984593531645046e-14,3.3605280017057204e-14
traditional,10,745,interior,conservative,rhoE,dx,1.5352240005231416e-14,2.2734069405203728e-14,8.712857112901833e-14
traditional,10,745,interior,conservative,rhoE,dy,1.6097497242183158e-14,2.3809367962315962e-14,9.181873062433579e-14
traditional,10,745,interior,conservative,rhoE,dz,1.9672531530624424e-14,2.8710849505179244e-14,7.218475424060171e-14
traditional,10,745,interior,conservative,rhoE,gradient,3.7618200091217233e-14,4.3681080501684364e-14,9.187381840196074e-14
traditional,10,745,interior,conservative,rhoE,mean,3.7679918392837754e-14,4.361515316578615e-14,7.529133566608337e-14
traditional,10,745,interior,conservative,rhoE,value,4.0762183246673775e-14,4.7431928063331836e-14,8.736544473975094e-14
traditional,10,745,interior,conservative,rhou,dx,1.772915811556544e-15,2.6820152054197425e-15,1.0507750971891212e-14
traditional,10,745,interior,conservative,rhou,dy,1.852153401227148e-15,2.7287622431164685e-15,1.0120652891589497e-14
traditional,10,745,interior,conservative,rhou,dz,2.2775282031115495e-15,3.32657943533997e-15,8.468519363134721e-15
traditional,10,745,interior,conservative,rhou,gradient,4.3604074877905235e-15,5.070057167447672e-15,1.0513575823792588e-14
traditional,10,745,interior,conservative,rhou,mean,4.4945723370484576e-15,5.190843383195653e-15,9.03644563690631e-15
traditional,10,745,interior,conservative,rhou,value,4.742499728363154e-15,5.5077752584003966e-15,9.78291883266258e-15
traditional,10,745,interior,conservative,rhov,dx,1.2037607893255307e-15,1.798612929182989e-15,7.180601531669821e-15
traditional,10,745,interior,conservative,rhov,dy,1.266735137434611e-15,1.8721689271624366e-15,7.218090680519704e-15
traditional,10,745,interior,conservative,rhov,dz,1.560303376374416e-15,2.2823444544088942e-15,5.73977561850068e-15
traditional,10,745,interior,conservative,rhov,gradient,2.972536825929358e-15,3.456750087788789e-15,7.227293296521877e-15
traditional,10,745,interior,conservative,rhov,mean,2.999166583432856e-15,3.4789736992505217e-15,6.1090997711954476e-15
traditional,10,745,interior,conservative,rhov,value,3.1965762007606842e-15,3.734461953100076e-15,6.7322991799401155e-15
traditional,10,745,interior,conservative,rhow,dx,4.990463748506871e-16,7.320545180173332e-16,2.7973017443518565e-15
traditional,10,745,interior,conservative,rhow,dy,5.146536016043087e-16,7.728499373074848e-16,2.948223533794786e-15
traditional,10,745,interior,conservative,rhow,dz,6.41410870901751e-16,9.3214514770674e-16,2.5222608290159654e-15
traditional,10,745,interior,conservative,rhow,gradient,1.2157806813877453e-15,1.4149542110397047e-15,2.952823944758603e-15
traditional,10,745,interior,conservative,rhow,mean,1.5332150529137642e-15,1.776510754265812e-15,3.2892389983593673e-15
traditional,10,745,interior,conservative,rhow,value,1.3460244000128503e-15,1.5568238352466977e-15,3.0440602295789265e-15
traditional,10,745,interior,primitive,p,dx,5.984652702116997e-15,8.858224900024859e-15,3.391140365342554e-14
traditional,10,745,interior,primitive,p,dy,6.2738511707898325e-15,9.28298115728093e-15,3.5810434580510735e-14
traditional,10,745,interior,primitive,p,dz,7.671735246418226e-15,1.1189002135822327e-14,2.81819804716062e-14
traditional,10,745,interior,primitive,p,gradient,1.4662068594951894e-14,1.70245603861389e-14,3.5831536929921477e-14
traditional,10,745,interior,primitive,p,value,1.587481223352221e-14,1.847506204345752e-14,3.43312617917535e-14
traditional,10,745,interior,primitive,rho,dx,6.12531001834065e-15,9.175738260079715e-15,3.5132882761606653e-14
traditional,10,745,interior,primitive,rho,dy,6.356443737699246e-15,9.460319606945945e-15,3.544769526194792e-14
traditional,10,745,interior,primitive,rho,dz,7.826020695126734e-15,1.146411126158668e-14,2.9413014111432344e-14
traditional,10,745,interior,primitive,rho,gradient,1.502792019171453e-14,1.7467617659574968e-14,3.551458778334075e-14
traditional,10,745,interior,primitive,rho,value,1.632649572248847e-14,1.8984593531645046e-14,3.3605280017057204e-14
traditional,10,745,interior,primitive,u,dx,1.1879200768634996e-16,1.706122892598093e-16,9.247024803857307e-16
traditional,10,745,interior,primitive,u,dy,1.352536313197478e-16,1.8688619358934903e-16,8.642251749847209e-16
traditional,10,745,interior,primitive,u,dz,1.5936386798149992e-16,2.1916557983969937e-16,7.394711978977921e-16
traditional,10,745,interior,primitive,u,gradient,2.811382673674744e-16,3.347664170541306e-16,1.012527054380164e-15
traditional,10,745,interior,primitive,u,value,3.834830236876405e-16,5.089397963234298e-16,1.967908258224127e-15
traditional,10,745,interior,primitive,v,dx,6.51726784664985e-17,9.132143344173518e-17,4.2830035689456485e-16
traditional,10,745,interior,primitive,v,dy,8.098904315659977e-17,1.1012606823465425e-16,4.441413023763188e-16
traditional,10,745,interior,primitive,v,dz,1.0206882103770776e-16,1.287677147556261e-16,5.273500074663186e-16
traditional,10,745,interior,primitive,v,gradient,1.703000383186816e-16,1.9247981575755748e-16,5.295126869338762e-16
traditional,10,745,interior,primitive,v,value,2.5768069762195755e-16,3.275243520215327e-16,1.2512912797926767e-15
traditional,10,745,interior,primitive,w,dx,7.052058434811147e-17,1.1037299366489821e-16,4.691489972319363e-16
traditional,10,745,interior,primitive,w,dy,6.934003108027795e-17,1.0589144880439945e-16,4.2872657328571137e-16
traditional,10,745,interior,primitive,w,dz,1.199372269998136e-16,1.482689221122193e-16,4.447232140110825e-16
traditional,10,745,interior,primitive,w,gradient,1.863331973006272e-16,2.130231675775331e-16,5.268277834895744e-16
traditional,10,745,interior,primitive,w,value,2.026470048280922e-16,2.548918536601862e-16,7.003471695805896e-16
traditional,20,4752,all,conservative,rho,dx,1.648662392042348e-14,3.8481303467383624e-14,2.479334427446891e-13
traditional,20,4752,all,conservative,rho,dy,1.691811376418358e-14,3.9434035604929435e-14,2.5394680322888934e-13
traditional,20,4752,all,conservative,rho,dz,2.360365369362064e-14,4.8888093940535927e-14,2.2240404843839635e-13
traditional,20,4752,all,conservative,rho,gradient,4.760929054053875e-14,7.366070600923112e-14,2.684908641788443e-13
traditional,20,4752,all,conservative,rho,mean,1.663107407695311e-14,1.9047886868237153e-14,3.693269648441522e-14
traditional,20,4752,all,conservative,rho,value,1.9966054367494708e-14,2.257985181002434e-14,4.5296448883402896e-14
traditional,20,4752,all,conservative,rhoE,dx,4.097272381309406e-14,9.529737386668323e-14,6.133384561547066e-13
traditional,20,4752,all,conservative,rhoE,dy,4.208303608616872e-14,9.738308990341746e-14,6.149720726959015e-13
traditional,20,4752,all,conservative,rhoE,dz,5.880232243800737e-14,1.2165199313013997e-13,5.487960075527959e-13
traditional,20,4752,all,conservative,rhoE,gradient,1.1843738591794592e-13,1.8265887084277927e-13,6.984810785514324e-13
traditional,20,4752,all,conservative,rhoE,mean,4.148724147208424e-14,4.737191040978026e-14,9.203141720925956e-14
traditional,20,4752,all,conservative,rhoE,value,4.972753386915861e-14,5.612172114617583e-14,1.174216973653941e-13
traditional,20,4752,all,conservative,rhou,dx,4.782334168847274e-15,1.1132864263713085e-14,7.064902845008809e-14
traditional,20,4752,all,conservative,rhou,dy,4.911902193609717e-15,1.1468016428231261e-14,7.453597201251272e-14
traditional,20,4752,all,conservative,rhou,dz,6.851266883572219e-15,1.4108729107389035e-14,6.27680568789481e-14
traditional,20,4752,all,conservative,rhou,gradient,1.3806921069308573e-14,2.131929418480191e-14,8.144555226486514e-14
traditional,20,4752,all,conservative,rhou,mean,4.99350758550916e-15,5.718461386076947e-15,1.2096226797986276e-14
traditional,20,4752,all,conservative,rhou,value,5.808281525895003e-15,6.5589466297819096e-15,1.3151318142140545e-14
traditional,20,4752,all,conservative,rhov,dx,3.197121397016482e-15,7.434607526249474e-15,4.739299942345832e-14
traditional,20,4752,all,conservative,rhov,dy,3.309466521517746e-15,7.711913802660861e-15,4.960831022958679e-14
traditional,20,4752,all,conservative,rhov,dz,4.57320947205888e-15,9.456845954086186e-15,4.155455293693199e-14
traditional,20,4752,all,conservative,rhov,gradient,9.243449799822584e-15,1.4289119600883492e-14,5.289652065290037e-14
traditional,20,4752,all,conservative,rhov,mean,3.3068496268788448e-15,3.795505967253438e-15,7.805035914451586e-15
traditional,20,4752,all,conservative,rhov,value,3.8837621678156704e-15,4.390648721554714e-15,8.770138478289558e-15
traditional,20,4752,all,conservative,rhow,dx,1.3649621613969924e-15,3.1660922158205192e-15,2.1106154321473336e-14
traditional,20,4752,all,conservative,rhow,dy,1.4107050358069853e-15,3.260374189924046e-15,2.182723098131164e-14
traditional,20,4752,all,conservative,rhow,dz,2.0427044414449477e-15,4.132522152412347e-15,1.884986782006541e-14
traditional,20,4752,all,conservative,rhow,gradient,3.999864904808844e-15,6.142631286149362e-15,2.4119985352449312e-14
traditional,20,4752,all,conservative,rhow,mean,1.6831540698148851e-15,1.9400197073515103e-15,4.387129223272501e-15
traditional,20,4752,all,conservative,rhow,value,1.6595245286806613e-15,1.8839794067977477e-15,4.429602843379621e-15
traditional,20,4752,all,primitive,p,dx,1.5975537821048406e-14,3.715624555581553e-14,2.393427846186921e-13
traditional,20,4752,all,primitive,p,dy,1.640638637744277e-14,3.7950488827314585e-14,2.4000843562468725e-13
traditional,20,4752,all,primitive,p,dz,2.2931219902879577e-14,4.7435502507901537e-14,2.1473425319243518e-13
traditional,20,4752,all,primitive,p,gradient,4.617310718076315e-14,7.12106247986445e-14,2.7293616307270817e-13
traditional,20,4752,all,primitive,p,value,1.937878103446597e-14,2.187491426132201e-14,4.5644260940336245e-14
traditional,20,4752,all,primitive,rho,dx,1.648662392042348e-14,3.8481303467383624e-14,2.479334427446891e-13
traditional,20,4752,all,primitive,rho,dy,1.691811376418358e-14,3.9434035604929435e-14,2.5394680322888934e-13
traditional,20,4752,all,primitive,rho,dz,2.360365369362064e-14,4.8888093940535927e-14,2.2240404843839635e-13
traditional,20,4752,all,primitive,rho,gradient,4.760929054053875e-14,7.366070600923112e-14,2.684908641788443e-13
traditional,20,4752,all,primitive,rho,value,1.9966054367494708e-14,2.257985181002434e-14,4.5296448883402896e-14
traditional,20,4752,all,primitive,u,dx,3.432268249961101e-16,8.599689122524501e-16,1.1648015925814874e-14
traditional,20,4752,all,primitive,u,dy,3.5452346524758035e-16,7.720096269333924e-16,9.001251417947893e-15
traditional,20,4752,all,primitive,u,dz,4.59926094050567e-16,9.35292637405819e-16,8.713353389505629e-15
traditional,20,4752,all,primitive,u,gradient,8.904688325582738e-16,1.4867137289014427e-15,1.2469115459533352e-14
traditional,20,4752,all,primitive,u,value,4.3023647384800286e-16,5.501163072005769e-16,2.3538842316289665e-15
traditional,20,4752,all,primitive,v,dx,1.9449700788265885e-16,4.1480608076993943e-16,4.754897376443162e-15
traditional,20,4752,all,primitive,v,dy,1.9622538931911135e-16,4.3840629491803265e-16,5.74444022894121e-15
traditional,20,4752,all,primitive,v,dz,3.3550692869862224e-16,6.806472360201587e-16,6.438920848329116e-15
traditional,20,4752,all,primitive,v,gradient,5.523148544098494e-16,9.096949070811357e-16,6.448658990959039e-15
traditional,20,4752,all,primitive,v,value,2.630915958264711e-16,3.330690054717558e-16,1.3958289819121505e-15
traditional,20,4752,all,primitive,w,dx,1.7701790763452294e-16,4.2580487465742413e-16,4.5571078511303335e-15
traditional,20,4752,all,primitive,w,dy,1.9274592527245604e-16,4.822716035885334e-16,4.6385332606987874e-15
traditional,20,4752,all,primitive,w,dz,2.92184510632696e-16,6.007150768831644e-16,4.634504348485172e-15
traditional,20,4752,all,primitive,w,gradient,5.227528648545388e-16,8.80201280676543e-16,5.925022214879063e-15
traditional,20,4752,all,primitive,w,value,2.2078981284912486e-16,2.848222976387191e-16,1.0155450699128599e-15
traditional,20,4752,boundary,conservative,rho,dx,3.94233760398447e-14,7.78457225505579e-14,2.479334427446891e-13
traditional,20,4752,boundary,conservative,rho,dy,4.029867369329039e-14,7.988333499995539e-14,2.5394680322888934e-13
traditional,20,4752,boundary,conservative,rho,dz,7.201719321510018e-14,9.97370757300572e-14,2.2240404843839635e-13
traditional,20,4752,boundary,conservative,rho,gradient,1.3225181341807072e-13,1.4962883413739714e-13,2.684908641788443e-13
traditional,20,4752,boundary,conservative,rho,mean,1.0132142428205027e-14,1.152673676731324e-14,2.2733767993110554e-14
traditional,20,4752,boundary,conservative,rho,value,2.3597562072036126e-14,2.6685829372815706e-14,4.5296448883402896e-14
traditional,20,4752,boundary,conservative,rhoE,dx,9.77547658534834e-14,1.926014950267053e-13,6.133384561547066e-13
traditional,20,4752,boundary,conservative,rhoE,dy,9.957028898788998e-14,1.968561852069002e-13,6.149720726959015e-13
traditional,20,4752,boundary,conservative,rhoE,dz,1.7971460718655642e-13,2.4846600436959084e-13,5.487960075527959e-13
traditional,20,4752,boundary,conservative,rhoE,gradient,3.285344829080624e-13,3.7092189052160957e-13,6.984810785514324e-13
traditional,20,4752,boundary,conservative,rhoE,mean,2.5315761217267603e-14,2.8817730309545595e-14,5.898883811972233e-14
traditional,20,4752,boundary,conservative,rhoE,value,5.869829639340509e-14,6.637814799781041e-14,1.174216973653941e-13
traditional,20,4752,boundary,conservative,rhou,dx,1.139211936317748e-14,2.2488993952148116e-14,7.064902845008809e-14
traditional,20,4752,boundary,conservative,rhou,dy,1.1693008719791961e-14,2.3225162890512846e-14,7.453597201251272e-14
traditional,20,4752,boundary,conservative,rhou,dz,2.0873096100044357e-14,2.8793296904128405e-14,6.27680568789481e-14
traditional,20,4752,boundary,conservative,rhou,gradient,3.831179836561601e-14,4.32922277883675e-14,8.144555226486514e-14
traditional,20,4752,boundary,conservative,rhou,mean,3.0374512211496735e-15,3.462232408366004e-15,7.464298276693704e-15
traditional,20,4752,boundary,conservative,rhou,value,6.834718350666793e-15,7.704039443251736e-15,1.3151318142140545e-14
traditional,20,4752,boundary,conservative,rhov,dx,7.590682895375884e-15,1.500724271814799e-14,4.739299942345832e-14
traditional,20,4752,boundary,conservative,rhov,dy,7.867946669284299e-15,1.56229198444015e-14,4.960831022958679e-14
traditional,20,4752,boundary,conservative,rhov,dz,1.3976971991080351e-14,1.9336441375640963e-14,4.155455293693199e-14
traditional,20,4752,boundary,conservative,rhov,gradient,2.568888825054951e-14,2.903774997377724e-14,5.289652065290037e-14
traditional,20,4752,boundary,conservative,rhov,mean,2.005412912427505e-15,2.2804983549512e-15,5.222683180025611e-15
traditional,20,4752,boundary,conservative,rhov,value,4.5343922520624046e-15,5.125274219423559e-15,8.770138478289558e-15
traditional,20,4752,boundary,conservative,rhow,dx,3.287152977645899e-15,6.4125713033130325e-15,2.1106154321473336e-14
traditional,20,4752,boundary,conservative,rhow,dy,3.3665759582404283e-15,6.607616840949983e-15,2.182723098131164e-14
traditional,20,4752,boundary,conservative,rhow,dz,6.099365581435024e-15,8.400539579899723e-15,1.884986782006541e-14
traditional,20,4752,boundary,conservative,rhow,gradient,1.106331233271226e-14,1.2463977546126332e-14,2.4119985352449312e-14
traditional,20,4752,boundary,conservative,rhow,mean,1.0190814789116513e-15,1.173990815849716e-15,2.8273688728805424e-15
traditional,20,4752,boundary,conservative,rhow,value,2.030501066508484e-15,2.2992416792140074e-15,4.429602843379621e-15
traditional,20,4752,boundary,primitive,p,dx,3.8122312980438376e-14,7.510094630893695e-14,2.393427846186921e-13
traditional,20,4752,boundary,primitive,p,dy,3.8811698125210494e-14,7.671338354391135e-14,2.4000843562468725e-13
traditional,20,4752,boundary,primitive,p,dz,7.007459107381222e-14,9.688672998886272e-14,2.1473425319243518e-13
traditional,20,4752,boundary,primitive,p,gradient,1.2808091009426418e-13,1.4461028248083833e-13,2.7293616307270817e-13
traditional,20,4752,boundary,primitive,p,value,2.288356083297877e-14,2.5881819680514975e-14,4.5644260940336245e-14
traditional,20,4752,boundary,primitive,rho,dx,3.94233760398447e-14,7.78457225505579e-14,2.479334427446891e-13
traditional,20,4752,boundary,primitive,rho,dy,4.029867369329039e-14,7.988333499995539e-14,2.5394680322888934e-13
traditional,20,4752,boundary,primitive,rho,dz,7.201719321510018e-14,9.97370757300572e-14,2.2240404843839635e-13
traditional,20,4752,boundary,primitive,rho,gradient,1.3225181341807072e-13,1.4962883413739714e-13,2.684908641788443e-13
traditional,20,4752,boundary,primitive,rho,value,2.3597562072036126e-14,2.6685829372815706e-14,4.5296448883402896e-14
traditional,20,4752,boundary,primitive,u,dx,8.133507881440444e-16,1.7756197342553042e-15,1.1648015925814874e-14
traditional,20,4752,boundary,primitive,u,dy,8.008096951212472e-16,1.579285760817511e-15,9.001251417947893e-15
traditional,20,4752,boundary,primitive,u,dz,1.276920318671218e-15,1.9255115698811318e-15,8.713353389505629e-15
traditional,20,4752,boundary,primitive,u,gradient,2.397299306678408e-15,3.058523133923285e-15,1.2469115459533352e-14
traditional,20,4752,boundary,primitive,u,value,4.827184432144535e-16,6.162627906998648e-16,2.3538842316289665e-15
traditional,20,4752,boundary,primitive,v,dx,4.4094577329857575e-16,8.50964848722076e-16,4.754897376443162e-15
traditional,20,4752,boundary,primitive,v,dy,4.463009693665653e-16,8.963033613906712e-16,5.74444022894121e-15
traditional,20,4752,boundary,primitive,v,dz,9.679157129300617e-16,1.4463449995045832e-15,6.438920848329116e-15
traditional,20,4752,boundary,primitive,v,gradient,1.5373836845924345e-15,1.902475951751484e-15,6.448658990959039e-15
traditional,20,4752,boundary,primitive,v,value,2.8912614139701466e-16,3.6911272606240345e-16,1.3958289819121505e-15
traditional,20,4752,boundary,primitive,w,dx,4.041906595762562e-16,8.588673869152819e-16,4.5571078511303335e-15
traditional,20,4752,boundary,primitive,w,dy,4.561659303015945e-16,9.883284315144354e-16,4.6385332606987874e-15
traditional,20,4752,boundary,primitive,w,dz,8.092220618323734e-16,1.2672085749768743e-15,4.634504348485172e-15
traditional,20,4752,boundary,primitive,w,gradient,1.430824336201917e-15,1.822159117459666e-15,5.925022214879063e-15
traditional,20,4752,boundary,primitive,w,value,2.2903948940015284e-16,2.9312417354668013e-16,1.0155450699128599e-15
traditional,20,4752,interior,conservative,rho,dx,1.0810315434341775e-14,1.86434833308595e-14,7.791847526759542e-14
traditional,20,4752,interior,conservative,rho,dy,1.1131973248562932e-14,1.899068315227703e-14,7.825789407505442e-14
traditional,20,4752,interior,conservative,rho,dz,1.1622437530311374e-14,2.2798176328835464e-14,6.759887551251956e-14
traditional,20,4752,interior,conservative,rho,gradient,2.6662250245052284e-14,3.504257926036392e-14,7.827293277393648e-14
traditional,20,4752,interior,conservative,rho,mean,1.823940731769214e-14,2.0487332580998297e-14,3.693269648441522e-14
traditional,20,4752,interior,conservative,rho,value,1.9067341337278755e-14,2.1442696042933488e-14,3.826062730527546e-14
traditional,20,4752,interior,conservative,rhoE,dx,2.6920499443541798e-14,4.6355624262399267e-14,1.964424830993379e-13
traditional,20,4752,interior,conservative,rhoE,dy,2.7856288559378993e-14,4.732971223244452e-14,1.9802146643895131e-13
traditional,20,4752,interior,conservative,rhoE,dz,2.887936628378449e-14,5.6423497455239236e-14,1.6986073463585993e-13
traditional,20,4752,interior,conservative,rhoE,gradient,6.644327932705046e-14,8.702043797777704e-14,1.9805872230140634e-13
traditional,20,4752,interior,conservative,rhoE,mean,4.548930375731948e-14,5.093073479505971e-14,9.203141720925956e-14
traditional,20,4752,interior,conservative,rhoE,value,4.7507480429252335e-14,5.3279595781797506e-14,1.0003759973176152e-13
traditional,20,4752,interior,conservative,rhou,dx,3.146567274109588e-15,5.4268413244609566e-15,2.3038974292797013e-14
traditional,20,4752,interior,conservative,rhou,dy,3.2337372852049146e-15,5.5291497195063304e-15,2.2730266358906605e-14
traditional,20,4752,interior,conservative,rhou,dz,3.3811928400699324e-15,6.568605009005991e-15,1.9903399776563784e-14
traditional,20,4752,interior,conservative,rhou,gradient,7.74253836057957e-15,1.015719819369164e-14,2.3041607304141324e-14
traditional,20,4752,interior,conservative,rhou,mean,5.477585683509238e-15,6.1503632043580915e-15,1.2096226797986276e-14
traditional,20,4752,interior,conservative,rhou,value,5.554262472606947e-15,6.243227061201594e-15,1.1991384447906928e-14
traditional,20,4752,interior,conservative,rhov,dx,2.1098179162354106e-15,3.635415571490316e-15,1.5057749596085902e-14
traditional,20,4752,interior,conservative,rhov,dy,2.1813495408885267e-15,3.713346780704027e-15,1.5397606637215994e-14
traditional,20,4752,interior,conservative,rhov,dz,2.2459986834563582e-15,4.362712603551803e-15,1.308573068696875e-14
traditional,20,4752,interior,conservative,rhov,gradient,5.173589282990547e-15,6.785164106518645e-15,1.5403943237877086e-14
traditional,20,4752,interior,conservative,rhov,mean,3.6289247065534365e-15,4.084597285587606e-15,7.805035914451586e-15
traditional,20,4752,interior,conservative,rhov,value,3.722746473471472e-15,4.1890066551188455e-15,7.712987150007566e-15
traditional,20,4752,interior,conservative,rhow,dx,8.892649927074746e-16,1.5259025175771643e-15,6.604582281603691e-15
traditional,20,4752,interior,conservative,rhow,dy,9.26672830336671e-16,1.5670834115116604e-15,6.656144988751323e-15
traditional,20,4752,interior,conservative,rhow,dz,1.0387759020339075e-15,1.959563747092141e-15,5.956372954541919e-15
traditional,20,4752,interior,conservative,rhow,gradient,2.251827241618894e-15,2.9366680082537673e-15,6.657205787409391e-15
traditional,20,4752,interior,conservative,rhow,mean,1.8474964694490004e-15,2.086627063024321e-15,4.387129223272501e-15
traditional,20,4752,interior,conservative,rhow,value,1.5677165316789362e-15,1.7662045427447815e-15,3.661499814282265e-15
traditional,20,4752,interior,primitive,p,dx,1.0494730114618817e-14,1.8067760197609914e-14,7.676599736912177e-14
traditional,20,4752,interior,primitive,p,dy,1.0861596925780467e-14,1.8446670350626117e-14,7.738621585716681e-14
traditional,20,4752,interior,primitive,p,dz,1.126434063214443e-14,2.1997922331678404e-14,6.629775159037402e-14
traditional,20,4752,interior,primitive,p,gradient,2.590284597143779e-14,3.392096980473231e-14,7.740101735991683e-14
traditional,20,4752,interior,primitive,p,value,1.8511430190346295e-14,2.0764285981945845e-14,3.89608050682666e-14
traditional,20,4752,interior,primitive,rho,dx,1.0810315434341775e-14,1.86434833308595e-14,7.791847526759542e-14
traditional,20,4752,interior,primitive,rho,dy,1.1131973248562932e-14,1.899068315227703e-14,7.825789407505442e-14
traditional,20,4752,interior,primitive,rho,dz,1.1622437530311374e-14,2.2798176328835464e-14,6.759887551251956e-14
traditional,20,4752,interior,primitive,rho,gradient,2.6662250245052284e-14,3.504257926036392e-14,7.827293277393648e-14
traditional,20,4752,interior,primitive,rho,value,1.9067341337278755e-14,2.1442696042933488e-14,3.826062730527546e-14
traditional,20,4752,interior,primitive,u,dx,2.268821643557126e-16,3.7724868409578796e-16,3.181572640433873e-15
traditional,20,4752,interior,primitive,u,dy,2.4407808480906935e-16,3.553203594017004e-16,2.46897313927125e-15
traditional,20,4752,interior,primitive,u,dz,2.5773917472787733e-16,4.167915022366979e-16,2.6833913242369997e-15
traditional,20,4752,interior,primitive,u,gradient,5.175636120282762e-16,6.650445727874787e-16,3.2105399213409605e-15
traditional,20,4752,interior,primitive,u,value,4.1724841666667363e-16,5.324797373858733e-16,2.0562978403360077e-15
traditional,20,4752,interior,primitive,v,dx,1.3350671548070102e-16,1.882496916337383e-16,1.1129962104944671e-15
traditional,20,4752,interior,primitive,v,dy,1.3433754531249505e-16,2.0236698281829268e-16,1.5262424096361589e-15
traditional,20,4752,interior,primitive,v,dz,1.7900057898025922e-16,2.454223308549382e-16,1.4528198997022616e-15
traditional,20,4752,interior,primitive,v,gradient,3.0853341006989543e-16,3.69624759205126e-16,1.6952170586250254e-15
traditional,20,4752,interior,primitive,v,value,2.5664865607702867e-16,3.2352977954864603e-16,1.3515122181118056e-15
traditional,20,4752,interior,primitive,w,dx,1.2079797671581483e-16,2.088727886499841e-16,1.2426179271105887e-15
traditional,20,4752,interior,primitive,w,dy,1.2755564889132393e-16,2.2002741972861362e-16,1.213949832312971e-15
traditional,20,4752,interior,primitive,w,dz,1.6422983665718536e-16,2.296964127749896e-16,8.864309907299396e-16
traditional,20,4752,interior,primitive,w,gradient,2.980264619209091e-16,3.805264107950338e-16,1.3590861315294385e-15
